MMS Id,Author,Creator,Language,Language Code,Material Type,Place of Publication - City,Place of Publication - Country,Place of Publication - State,Publication Date,Publication Place,Publisher,Subjects,Title,Author (contributor),Requests
9925494523604107,"Sykes, Arthur Ashley, 1683 or 1684-1756.","Sykes, Arthur Ashley",English,eng,Book,,United Kingdom,England,1740,"London,",J and P Knapton,1700 - 1799; Apologetics--Early works to 1800.; Apologetics--History--18th century.; Apologetics.; Natural theology.; Early works.; History.,Principles and connexion of natural and revealed religion distinctly considered.,Columbian College in the District of Columbia. Library. former owner.,1
9926774853604107,"Bruin, Willem.","Bruin, Willem.",Dutch,dut,Book,,Netherlands,,1810,Amsterdam :,G Warnars,God--Wisdom.; Evangelie.,"Proeve over de wijsheid van God, in het ontwerp der evangelische bedeeling /",Columbian College in the District of Columbia. Library. former owner.,0
9926758483604107,"Knight, Richard Payne, 1751-1824.","Knight, Richard Payne",Latin,lat,Book,,Germany,,1816,Lipsiae :,In libraria Hahnia,"Homer--Criticism and interpretation.; Homer.; Criticism, interpretation, etc.",Prolegomena ad Homerum : sive de carminum homericorum origine auctore et aetate itemque de priscae linguae progressu et praecoci maturitate /,"Columbian College in the District of Columbia. Library. former owner.; Ruhkopf, F. E. 1750-1821. (Friedrich Ernst),",0
9925559313604107,,British and Foreign Bible Society.,Ethiopic,gez,Book,,United Kingdom,England,1815,"Londini,",Excusum a J and T Clarke impensis Sodalittii ob biblias in magna Brittania atque alibi evulgandas instituti,Ethiopic language--Texts.; Ethiopic language.; Texts.,Psalterium Davidis aethiopice.,Columbian College in the District of Columbia. Library. former owner.; British and Foreign Bible Society.,1
9923730773604107,,"Giustiniani, Agostino",Latin,lat,Book,,Italy,,1516,[Genuæ]̆ :,Impressit Petrus Paulus Porrus Genuæ,"Columbus, Christopher.","Psalterium, Hebreum, Grecu[m], Arabicu[m], & Chaldeu[m], : cu[m] tribus Latinus i[n]terp[re]tat[i]o[n]ibus & glossis ...","Columbian College in the District of Columbia. Library. former owner.; Giustiniani, Agostino, 1470-1536.",0
9923673413604107,"DeCordova, Joshua Hezekiah, 1720-1797.","DeCordova, Joshua Hezekiah",English,eng,Book,,United States,Pennsylvania,1791,Philadelphia :,Printed by F Bailey numbers 116 Yorick's Head Market Street,Faith.,"Reason and faith : or, Philosophical absurdities and the necessity of revelation intended to promote faith among infidels and the unbounded exercise of humanity among all religious men /",Columbian College in the District of Columbia. Library. former owner.,1
9926100663604107,"Dodd, William, 1729-1777.","Dodd, William",English,eng,Book,,United States,Massachusetts,1773,"London printed: Boston,",Re-printed for T Leverett,Death.,"Reflections on death,",Columbian College in the District of Columbia. Library. former owner.,1
9925493373604107,"Gale, John, 1680-1721.","Gale, John",English,eng,Book,,United Kingdom,England,1711,"London,",Printed by J Darby,"Wall, William,--1647-1728.--History of infant baptism.; Infant baptism.; Kinderdoop.; Infant baptism","Reflections on Mr. Wall's History of infant-baptism, in several letters to a friend.","Pre-1801 Imprint Collection (Library of Congress); Columbian College in the District of Columbia. Library. former owner.; Wall, William, 1647-1728.",1
9926728323604107,"Gale, John, 1680-1721.","Gale, John",English,eng,Book,,United Kingdom,England,1820,"London,",Printed for J Offor,Infant baptism.,"Reflections on Mr. Wall's History of infant-baptism, in several letters to a friend. A new edition, to which is added A review of the authorities for the existence of Jewish proselyte-baptism, designed to shew the modern state of the argument for infant-baptism, derived from that source,","Columbian College in the District of Columbia. Library. former owner.; Wall, William, 1647-1728.",1
9926138723604107,"Sharp, Granville, 1735-1813.","Sharp, Granville",English,eng,Book,,United Kingdom,England,1771,"London,",Printed by G Bigg,Embankments--Early works to 1800.; Real property--England--London.; The Adelphi.--Early works to 1800.; Thames River (England)--Early works to 1800.,Remarks concerning the encroachments on the river Thames near Durham-Yard ...,Columbian College in the District of Columbia. Library. former owner.,0
9926444833604107,"Erskine, Thomas, 1788-1870. cn","Erskine, Thomas",English,eng,Book,,United States,Pennsylvania,1821,Philadelphia ;,A Finley,Apologetics.; Advertisements.,Remarks on the internal evidence for the truth of revealed religion /,"Columbian College in the District of Columbia. Library, former owner.",1
9926723283604107,"Scott, Thomas, 1747-1821.","Scott, Thomas",English,eng,Book,,United States,Pennsylvania,1817,"Philadelphia,",Published by WW Woodward numbers 52 corner of Second and Chestnut Streets,"Pretyman, George,--1750-1827.--Refutation of Calvinism.; Calvinism.","Remarks on The refutation of Calvinism, by George Tomline, D.D. FRS. Lord Bishop of Lincoln, and dean of St. Paul's, London.","Columbian College in the District of Columbia. Library. former owner.; Pretyman, George, 1750-1827.",2
9926754113604107,"Cuninghame, William, -1849.","Cuninghame, William",English,eng,Book,,United Kingdom,England,1810,"London,",Black Parry and Kingsbury,"Jesus Christ--Messiahship.; Levi, David,--1740-1799.--Dissertations on the prophecies of the Old Testament.","Remarks upon David Levi's Dissertations on the prophecies relative to the Messiah: and upon the evidences of the divine character of Jesus Christ: addressed to the consideration of the Jews,",Columbian College in the District of Columbia. Library. former owner.,0
9926488163604107,"Shee, Martin Archer, 1769-1850.","Shee, Martin Archer",English,eng,Book,,United States,Pennsylvania,1811,"Philadelphia,",Published by John F Watson,Aesthetics.; Painting.,"Rhymes on art, or, The remonstrance of a painter: in two parts; with notes, and a preface, including strictures on the state of the arts, criticism, patronage, and publick taste.",Columbian College in the District of Columbia. Library. former owner.,0
9926751083604107,"Adam, Alexander, 1741-1809.","Adam, Alexander",English,eng,Book,,United States,New York,1814,"(George Long, printer)",Duyckinck TA Ronalds SA Burtus; EF Backus,Antiquities.; Rome--Antiquities.; Rome (Empire),"Roman antiquities = or, An account of the manners and customs of the Romans : designed chiefly to illustrate the Latin classics, by explaining words and phrases, from the rites and customs to which they refer /","Columbian College in the District of Columbia. Library. former owner.; Dana, Richard Henry, Jr., 1815-1882.",0
9926810493604107,"Wilcocks, Joseph, 1724-1791.","Wilcocks, Joseph",English,eng,Book,,United Kingdom,England,1797,London :,Printed by P Norman for W Brown,Rome--History.; Rome (Empire); History.,"Roman conversations, or, A short description of the antiquities of Rome : interspersed with characters of eminent Romans, and reflections, religious and moral, on Roman history /",Columbian College in the District of Columbia. Library. former owner.,0
9926798343604107,"Cave, William, 1637-1713.","Cave, William",Latin,lat,Book,,United Kingdom,England,1740-43.,Oxonii :,E theatro Sheldoniano apud Josephum Pote,"Orthodox Eastern Church, Greek. Liturgy and ritual.; Arianism.; Christian literature, Early--Bio-bibliography.; Theology--Bibliography.",Scriptorum ecclesiasticorum historia literaria : a Christo nato usque ad sæculum XIV. facili methodo digesta ... /,"Columbian College in the District of Columbia. Library. former owner.; Wharton, Henry, 1664-1695.; Gery, Robert, 1648?-1707.",0
9926763093604107,"Hogg, Reynold.","Hogg, Reynold.",English,eng,Book,,United Kingdom,England,1823,London :,Archer and Catherwood,Death--Religious aspects--Christianity.; Heaven.; Hell.; Advertisements.,"Scriptural supports for the timorous Christian, in the prospect of death : consisting of occasional meditations on that solemn subject originally designed to familiarize the prospect of it to the writer, to which are subjoined, some brief reflections on the resurrection, general judgment, heaven and hell /","Columbian College in the District of Columbia. Library. former owner.; Cennick, John, 1718-1755.",1
9925494533604107,,"Hare, Francis",Hebrew,heb,Book,,United States,Massachusetts,1809,"Cantabrigiæ Nov-Anglorum,",Typis academicis excudebant Hilliard et Metcalf,,Sefer tehillim.,"Columbian College in the District of Columbia. Library. former owner.; Kennicott, Benjamin, 1718-1783.; Hare, Francis, 1671-1740.",1
9923357753604107,"Stillman, Samuel, 1738-1807.","Stillman, Samuel",English,eng,Book,,United States,Massachusetts,1808,Boston :,Manning and Loring,Baptists--Sermons.; Baptists.; Sermons.,Select sermons on doctrinal and practical subjects /,Columbian College in the District of Columbia. Library. former owner.,1
9926752683604107,"Evans, Caleb, 1801-1821.","Evans, Caleb",English,eng,Book,,United Kingdom,England,1822,Chiswick [England] :,Sold by Sherwood; Whittingham,"Sermons, English.; Advertisements.",Sermons /,"Columbian College in the District of Columbia. Library. former owner.; Evans, Caleb, 1801-1821.; Smith, Southwood, 1788-1861.",1
9926773663604107,"Saurin, Jacques, 1677-1730.","Saurin, Jacques",English,eng,Book,,United States,New York,1803-1807.,New-York :,Printed by L Nichols,"Reformed Church--Sermons.; Sermons, English--Translations from French.; Sermons, French--Translations into English.; Sermons, English.; Subscribers' lists--New York--19th century.",Sermons /,"Columbian College in the District of Columbia. Library. former owner.; Robinson, Robert, 1735-1790.; Hunter, Henry, 1741-1802.; Collier, William, 1771-1843.",6
9925494873604107,,Columbian College in the District of Columbia. Library.,English,eng,Book,,United Kingdom,England,1735,"London,",Printed for John Noon Thomas Cox and others,Catholic Church--Doctrines--Protestant authors.; Rooms-Katholieke Kerk.,"Sermons against popery, preached at Salters-Hall in the year 1735.",Columbian College in the District of Columbia. Library. former owner.,1
9926758653604107,"Maclaurin, John, 1693-1754.","Maclaurin, John",English,eng,Book,,United States,Pennsylvania,1811,Philadelphia: :,Published by WW Woodward numbers 52 corner of Second and Chesnut streets W M'Culloch printer,"Maclaurin, John,--1693-1754.; Gold tooled leather (Binding); Stained leather (Binding); Annotations (Provenance); Bookplates (Provenance); Fillet tools (Binding); Leather bindings (Binding); Lettering pieces (Binding); Library copies (Provenance); Sermons--Collections.; Subscribers' lists.",Sermons and essays: /,"Columbian College in the District of Columbia. Library. former owner.; Woodward, William Wallis, publisher.; M'Culloch, William, 1782-1816, printer.; Gillies, John, 1712-1796.",1
9923005503604107,"Massillon, Jean-Baptiste, 1663-1742.","Massillon, Jean-Baptiste",English,eng,Book,,United States,Pennsylvania,1818,"Philadelphia,",Published by M Carey and Son,Catholic Church--Sermons.; Catholic Church.; Sermons.,"Sermons by J.B. Massillon, bishop of Clermont. To which is prefixed, the life of the author.","Columbian College in the District of Columbia. Library. former owner.; Alembert, Jean Le Rond d', 1717-1783.",4
9926146783604107,"Emmons, Nathanael, 1745-1840.","Emmons, Nathanael",English,eng,Book,,United States,Massachusetts,1800,"Printed at Wrentham, Massachusetts :",By Nathaniel and Benjamin Heaton,"Congregational churches--Sermons--Early works to 1800.; Sermons, American--Early works to 1800.; Congregational churches.; Sermons, American.; Early works.; Sermons.",Sermons on some of the first principles and doctrines of true religion /,Columbian College in the District of Columbia. Library. former owner.; American Imprint Collection (Library of Congress),1
9926773673604107,"Emmons, Nathanael, 1745-1840.","Emmons, Nathanael",English,eng,Book,,United States,Massachusetts,1815,Boston: :,Published by Samuel T Armstrong Theological bookseller,"Congregational churches--Sermons.; Congregational churches.; Sermons, American.; Sermons.",Sermons on some of the first principles and doctrines of true religion. /,Columbian College in the District of Columbia. Library. former owner.,1
9925494143604107,"Foster, James, 1697-1753.","Foster, James",English,eng,Book,,United Kingdom,England,1733,London :,Printed for J Noon,"Sermons, English.",Sermons on the following subjects ... /,Columbian College in the District of Columbia. Library. former owner.,1
9923277443604107,"White, Joseph, 1745-1814.","White, Joseph",English,eng,Book,,United States,Massachusetts,1793,Printed at Boston :,By William Greenough for Ebenezer Larkin Jun,"Church of England--Missions--India--Early works to 1800.; Church of England.; 1700 - 1799; Christianity and other religions--Hinduism--Early works to 1800.; Christianity and other religions--Islam--Early works to 1800.; Islam--Relations--Christianity--Early works to 1800.; Missions--Sermons--Early works to 1800.; Sermons, English--18th century.; Christianity.; Hinduism.; Interfaith relations.; Islam.; Missions.; Sermons, English.; India.; Early works.; Sermons.","Sermons preached before the University of Oxford, in the year 1784, at the lecture founded by the Rev. John Bampton, M.A. late Canon of Salisbury : to which is now added a sermon preached before the University of Oxford, July 4, 1784, on the duty of attempting the propagation of the gospel among our Mahometan and Gentoo subjects in India /",Columbian College in the District of Columbia. Library. former owner.,1
